"Time","Percentual_Bolha_Flotavel Monitor: Percentual_Bolha_Flotavel Monitor"
23.520000000000877,1.0882116341071559E-6
23.535714285715166,1.0879425290476445E-6
23.552857142858024,1.0875879088389628E-6
23.568571428572312,1.0876045594117083E-6
23.585714285715174,1.0875840707842322E-6
23.601428571429462,1.087616299390599E-6
23.61857142857232,1.0876495712670444E-6
23.63428571428661,1.0873919401784742E-6
23.65142857142947,1.08739589513229E-6
23.66714285714376,1.0874201877672793E-6
23.684285714286617,1.0874434831906282E-6
23.701428571429478,1.0874594552807164E-6
23.717142857143767,1.0874044852896027E-6
23.734285714286624,1.0868981880908057E-6
23.750000000000913,1.0869143426381433E-6
23.767142857143774,1.0866156722456836E-6
23.78285714285806,1.0861147074561232E-6
23.80000000000092,1.0861657402185926E-6
23.81571428571521,1.0861561930676984E-6
23.832857142858067,1.0858897283666387E-6
23.848571428572356,1.085988888948017E-6
23.865714285715217,1.085633076753732E-6
23.881428571429506,1.085599951989196E-6
23.898571428572364,1.0854543973972507E-6
23.914285714286653,1.0852731154558496E-6
23.931428571429514,1.0850100847131545E-6
23.947142857143803,1.0850148757766604E-6
23.96428571428666,1.0844866000835111E-6
23.98142857142952,1.0845210312871909E-6
23.99714285714381,1.0846297966197952E-6
24.014285714286668,1.0846999219415567E-6
24.030000000000957,1.0843583728141358E-6
24.047142857143818,1.0840550826614296E-6
24.062857142858103,1.084070273092471E-6
24.080000000000965,1.0841052759251384E-6
24.095714285715253,1.0836096762569498E-6
24.11285714285811,1.083552527342821E-6
24.1285714285724,1.0830884612689277E-6
24.14571428571526,1.082415033244479E-6
24.16142857142955,1.0823760476310332E-6
24.178571428572408,1.0822932255421065E-6
24.194285714286696,1.0822957883488744E-6
24.211428571429558,1.0823409709019886E-6
24.227142857143846,1.0823539481884098E-6
24.244285714286704,1.0818526128735445E-6
24.261428571429565,1.0816602145608295E-6
24.277142857143854,1.0817341303143965E-6
24.294285714286712,1.081515973125659E-6
24.310000000001,1.0815060483329528E-6
24.327142857143862,1.0815010021062918E-6
24.342857142858147,1.0815381187551662E-6
24.36000000000101,1.0815687819553379E-6
24.375714285715297,1.081314334962335E-6
24.392857142858155,1.0811240513880641E-6
24.408571428572444,1.0811334742998168E-6
24.425714285715305,1.080458014171899E-6
24.441428571429594,1.0803653684757996E-6
24.45857142857245,1.080185773179181E-6
24.47428571428674,1.0800094587439412E-6
24.4914285714296,1.07953281323209E-6
24.50857142857246,1.0793862644264514E-6
24.524285714286748,1.0794342486712763E-6
24.54142857142961,1.0792701886817235E-6
24.557142857143898,1.0793046322684068E-6
24.574285714286756,1.079164128338596E-6
24.590000000001044,1.0791466488083712E-6
24.607142857143906,1.0791634025138237E-6
24.62285714285819,1.0789115938331526E-6
24.640000000001052,1.0788750038650678E-6
24.65571428571534,1.0787281468639808E-6
24.6728571428582,1.0787167640201047E-6
24.688571428572487,1.0787472273574888E-6
24.70571428571535,1.0787269135727055E-6
24.721428571429637,1.0788414940685837E-6
24.738571428572495,1.0789237293438276E-6
24.754285714286784,1.0786844548791652E-6
24.771428571429645,1.0778079540669447E-6
24.788571428572503,1.077893123673603E-6
24.80428571428679,1.0772883787825462E-6
24.821428571429653,1.0764864143248617E-6
24.83714285714394,1.0763346464779302E-6
24.8542857142868,1.0759996780641814E-6
24.870000000001088,1.0757177887464002E-6
24.88714285714395,1.0754428696413997E-6
24.902857142858235,1.074551867773746E-6
24.920000000001096,1.0746028241625015E-6
24.935714285715385,1.074444740499465E-6
24.952857142858242,1.07447546850299E-6
24.96857142857253,1.0741047576755666E-6
24.985714285715392,1.0738979272886578E-6
25.00142857142968,1.073837769801332E-6
25.01857142857254,1.0733275487893565E-6
25.0357142857154,1.0728775716923806E-6
25.05142857142969,1.0729064235186157E-6
25.068571428572547,1.0726731537727243E-6
25.084285714286835,1.0717781570780172E-6
25.101428571429697,1.0718187765323727E-6
25.117142857143985,1.0718937477132775E-6
25.134285714286843,1.0717601441970011E-6
25.150000000001132,1.0717527748106633E-6
25.167142857143993,1.071771147353985E-6
25.18285714285828,1.0713205109696807E-6
25.20000000000114,1.0709583594330433E-6
25.21571428571543,1.0709142756730289E-6
25.232857142858286,1.0710447740721702E-6
25.248571428572575,1.0710285000640357E-6
25.265714285715436,1.0709203753058787E-6
25.281428571429725,1.0708583770995938E-6
25.298571428572583,1.0708867184265195E-6
25.315714285715444,1.0707832303861298E-6
25.331428571429733,1.0705440007211995E-6
25.34857142857259,1.0705324966305289E-6
25.36428571428688,1.0700161096298086E-6
25.38142857142974,1.070035109536462E-6
25.39714285714403,1.0690805533373744E-6
25.414285714286887,1.0689217476700696E-6
25.430000000001176,1.0688218958640479E-6
25.447142857144037,1.0686010638990393E-6
25.462857142858322,1.068642206869559E-6
25.480000000001183,1.0684097535598768E-6
25.495714285715472,1.06836890012241E-6
25.51285714285833,1.0683081508396827E-6
25.52857142857262,1.068227942505882E-6
25.54571428571548,1.0680078644788194E-6
25.56142857142977,1.0677793091518364E-6
25.578571428572626,1.0677498908075573E-6
25.595714285715488,1.0674378328601213E-6
25.611428571429776,1.067188703181603E-6
25.628571428572634,1.0671811496995152E-6
25.644285714286923,1.0662640753952322E-6
