N,pos,R,corte,P,lucro,pureza_nom,pureza_pior,Q,cascos,recuperacao,altura,aprox,precisa_refrig
220.000000,0.634451,21.299503,99.839564,19.513490,61.423365,99.751593,99.609836,55.561891,3.000000,99.591556,158.800000,7.364536,0.000000
220.000000,0.664444,21.008524,99.514555,19.748565,61.370711,99.745340,99.602793,54.394578,3.000000,99.261131,158.800000,7.926037,0.000000
270.000000,0.661015,20.856850,99.512253,16.593018,53.821033,99.968552,99.947960,57.559412,4.000000,99.480958,194.200000,10.000000,1.000000
300.000000,0.644401,17.097276,99.625556,18.597560,62.870209,99.758307,99.616349,45.842422,4.000000,99.384767,215.200000,5.130439,0.000000
300.000000,0.727856,21.457263,99.731200,16.556222,52.873459,99.992338,99.987341,59.313728,4.000000,99.723558,215.200000,10.000000,1.000000
240.000000,0.710565,19.535966,99.578294,19.803137,62.419830,99.756655,99.625286,50.730465,3.000000,99.335975,173.200000,8.055721,0.000000
320.000000,0.670386,18.425632,99.557706,20.478138,62.240944,99.764406,99.645557,47.309252,4.000000,99.323154,229.600000,9.639494,0.000000
300.000000,0.630691,20.882973,99.510250,19.321048,59.684704,99.912669,99.863169,54.559029,4.000000,99.423347,215.200000,6.901333,0.000000
310.000000,0.634158,21.145900,99.940809,19.490809,59.951793,99.926416,99.885249,55.260855,4.000000,99.867268,222.400000,7.310109,0.000000
300.000000,0.716878,17.139004,99.730337,19.784102,63.603213,99.701297,99.541322,44.895249,4.000000,99.432440,215.200000,8.010514,0.000000
280.000000,0.667067,21.549730,99.600265,20.290078,60.074926,99.882958,99.820305,55.157400,4.000000,99.483691,201.400000,9.201952,0.000000
320.000000,0.662829,19.794854,99.681259,20.639131,61.263413,99.842295,99.762913,50.535866,4.000000,99.524058,229.600000,10.011841,0.000000
210.000000,0.603478,21.781197,99.841050,16.595845,54.443457,99.884887,99.808839,60.188524,3.000000,99.726120,151.600000,10.000000,1.000000
300.000000,0.660826,19.132141,99.850140,18.839695,61.430943,99.891480,99.829607,50.861800,4.000000,99.741782,215.200000,5.728411,0.000000
310.000000,0.728291,21.749348,99.737930,20.074034,59.476623,99.954079,99.929775,55.973556,4.000000,99.692130,222.400000,8.695795,0.000000
260.000000,0.572806,20.839521,99.610110,16.519043,54.101846,99.928982,99.881834,57.654365,4.000000,99.539369,187.000000,10.000000,1.000000
220.000000,0.589011,21.511787,99.585137,18.740958,60.427190,99.773049,99.635017,56.836503,3.000000,99.359127,158.800000,5.485226,0.000000
300.000000,0.675097,17.529738,99.807685,19.328419,63.123044,99.760649,99.628186,46.329780,4.000000,99.568795,215.200000,6.919135,0.000000
260.000000,0.630179,20.965048,99.519596,18.882208,60.004468,99.878373,99.806746,55.261023,4.000000,99.398553,187.000000,5.832844,0.000000
280.000000,0.729606,18.082892,99.818874,18.870437,62.666489,99.843331,99.755448,48.165809,4.000000,99.662489,201.400000,5.803943,0.000000
310.000000,0.648896,21.736197,99.734723,20.218698,59.565418,99.919494,99.876272,55.771448,4.000000,99.654430,222.400000,9.035137,0.000000
270.000000,0.641706,20.371790,99.685254,19.362767,60.876253,99.854385,99.771804,53.332678,4.000000,99.540097,194.200000,7.002024,0.000000
290.000000,0.614859,20.366277,99.566940,20.636839,61.088885,99.775641,99.657919,51.867492,4.000000,99.343553,208.000000,10.006554,0.000000
290.000000,0.617687,21.526301,99.885013,19.181096,59.682569,99.916504,99.868231,56.535999,4.000000,99.801614,208.000000,6.562441,0.000000
250.000000,0.741835,21.352493,99.838488,18.874257,60.495786,99.924116,99.881777,56.425093,3.000000,99.762727,179.800000,5.813323,0.000000
270.000000,0.632618,21.974000,99.920447,20.966019,60.655190,99.810158,99.711162,55.581398,4.000000,99.730756,194.200000,10.761687,0.000000
320.000000,0.725060,21.859225,99.507971,20.869389,59.335642,99.938536,99.907790,55.187981,4.000000,99.446809,229.600000,10.540882,0.000000
240.000000,0.736391,20.525384,99.853316,20.507109,62.296978,99.766372,99.650472,52.546775,3.000000,99.620031,173.200000,9.706648,0.000000
240.000000,0.679697,21.818965,99.631333,20.374982,60.843194,99.813371,99.713607,55.734547,3.000000,99.445392,173.200000,9.399840,0.000000
240.000000,0.635662,21.886378,99.918897,20.282311,61.119965,99.785258,99.668052,56.169032,3.000000,99.704329,173.200000,9.183820,0.000000
270.000000,0.676159,18.914898,99.705553,16.599488,56.348447,99.943343,99.906697,52.540504,4.000000,99.649063,194.200000,10.000000,1.000000
240.000000,0.619424,21.361189,99.550951,20.166267,61.017749,99.750770,99.612071,54.810245,3.000000,99.302840,173.200000,8.912345,0.000000
300.000000,0.746316,17.330897,99.540002,19.134708,62.838399,99.816045,99.715110,45.890981,4.000000,99.356893,215.200000,6.449730,0.000000
300.000000,0.694728,18.690124,99.714030,20.010349,62.291491,99.810274,99.711070,48.498914,4.000000,99.524847,215.200000,8.545864,0.000000
240.000000,0.625160,20.835414,99.882663,19.094707,61.302405,99.811324,99.701197,54.897401,3.000000,99.694208,173.200000,6.352385,0.000000
310.000000,0.738438,15.974309,99.676930,18.658357,63.882238,99.726640,99.565592,42.967113,4.000000,99.404453,222.400000,5.281092,0.000000
280.000000,0.683575,19.423608,99.862963,19.914055,62.089739,99.818335,99.721314,50.481274,4.000000,99.681547,201.400000,8.318533,0.000000
320.000000,0.579050,18.572274,99.903444,19.089896,61.861346,99.812076,99.705261,49.222602,4.000000,99.715702,229.600000,6.340667,0.000000
230.000000,0.658310,20.287046,99.922012,19.374033,62.158697,99.759645,99.623936,53.235082,3.000000,99.681844,166.000000,7.029186,0.000000
250.000000,0.693307,20.664004,99.589668,20.388320,61.622972,99.790983,99.680918,52.876733,3.000000,99.381509,179.800000,9.430875,0.000000
220.000000,0.741958,21.413265,99.681590,20.257251,61.519841,99.774003,99.659912,54.905912,3.000000,99.456313,158.800000,9.125287,0.000000
260.000000,0.704848,20.673209,99.872416,19.677471,61.200096,99.870037,99.799789,53.837300,4.000000,99.742619,187.000000,7.756717,0.000000
260.000000,0.639563,21.225691,99.577577,20.887731,60.968065,99.756888,99.629424,53.675218,4.000000,99.335492,187.000000,10.582849,0.000000
310.000000,0.743128,18.332651,99.516430,20.623107,62.482636,99.778985,99.671153,46.920501,4.000000,99.296484,222.400000,9.974872,0.000000
280.000000,0.731454,18.177700,99.667807,18.977076,62.439015,99.844957,99.758499,48.227198,4.000000,99.513279,201.400000,6.065292,0.000000
290.000000,0.674898,18.422853,99.920263,19.969743,62.943008,99.755047,99.624979,47.979896,4.000000,99.675505,208.000000,8.450094,0.000000
310.000000,0.704778,18.879941,99.858383,19.308466,61.789336,99.892561,99.834205,49.751243,4.000000,99.751096,222.400000,6.870936,0.000000
280.000000,0.689290,20.827062,99.908547,20.125435,61.023862,99.877633,99.812960,53.738800,4.000000,99.786292,201.400000,8.816562,0.000000
320.000000,0.659986,19.087433,99.899413,19.056845,61.355901,99.903105,99.849057,50.550178,4.000000,99.802616,229.600000,6.260114,0.000000
310.000000,0.651448,19.271745,99.703477,20.626387,61.906790,99.781305,99.670330,49.288770,4.000000,99.485431,222.400000,9.982440,0.000000
310.000000,0.594886,18.275783,99.643851,19.068915,61.928654,99.788720,99.668266,48.371666,4.000000,99.433323,222.400000,6.289543,0.000000
280.000000,0.585263,21.334176,99.674514,20.224273,60.329991,99.811578,99.707941,54.745869,4.000000,99.486706,201.400000,9.048181,0.000000
230.000000,0.657212,20.121505,99.702993,19.870641,62.281179,99.703727,99.539272,52.169465,3.000000,99.407600,166.000000,8.215787,0.000000
300.000000,0.715785,20.496622,99.906905,20.666497,61.274155,99.878384,99.817914,52.329478,4.000000,99.785402,215.200000,10.074931,0.000000
280.000000,0.670584,18.405289,99.942806,19.406292,62.842199,99.780461,99.659014,48.507170,4.000000,99.723392,201.400000,7.106910,0.000000
240.000000,0.651796,20.359807,99.836902,18.641897,61.369522,99.840932,99.746918,54.172953,3.000000,99.678093,173.200000,5.240339,0.000000
320.000000,0.667268,17.625499,99.709355,20.230322,63.051217,99.704828,99.552010,45.665312,4.000000,99.415041,229.600000,9.062331,0.000000
270.000000,0.718352,19.314154,99.894580,16.583769,56.111040,99.962123,99.937787,53.712097,4.000000,99.856743,194.200000,10.000000,1.000000
310.000000,0.571397,20.057548,99.703710,18.882915,60.259982,99.880047,99.810233,53.075130,4.000000,99.584112,222.400000,5.834577,0.000000
270.000000,0.676346,19.869178,99.948961,18.811661,61.341206,99.888153,99.824109,52.806064,4.000000,99.837172,194.200000,5.659454,0.000000
270.000000,0.746139,18.926539,99.700227,20.200702,62.610320,99.780529,99.668226,48.880807,4.000000,99.481414,194.200000,8.993017,0.000000
310.000000,0.683795,20.219116,99.866243,19.421353,60.647151,99.926461,99.886068,52.984178,4.000000,99.792803,222.400000,7.143165,0.000000
300.000000,0.651276,17.740081,99.833149,19.278377,62.939337,99.760172,99.626158,46.915661,4.000000,99.593721,215.200000,6.798189,0.000000
300.000000,0.603785,19.878749,99.886140,19.257306,61.050582,99.861819,99.783486,52.320081,4.000000,99.748117,215.200000,6.747198,0.000000
290.000000,0.611041,20.712257,99.530033,20.252485,60.543152,99.823676,99.728566,53.113052,4.000000,99.354538,208.000000,9.114148,0.000000
300.000000,0.691903,19.343008,99.646124,20.714229,61.962218,99.795072,99.692765,49.342422,4.000000,99.441920,215.200000,10.184835,0.000000
250.000000,0.597456,21.498069,99.586550,19.622834,60.499295,99.802640,99.689019,55.789046,3.000000,99.390005,179.800000,7.626301,0.000000
250.000000,0.616242,21.283818,99.580571,19.358788,60.521499,99.830968,99.733018,55.554746,3.000000,99.412248,179.800000,6.992427,0.000000
250.000000,0.690143,18.765594,99.769270,16.605619,57.176337,99.921710,99.871151,52.173615,3.000000,99.691160,179.800000,10.000000,1.000000
280.000000,0.571079,20.625619,99.586658,16.583176,54.013126,99.943636,99.906477,57.004118,4.000000,99.530527,201.400000,10.000000,1.000000
280.000000,0.749066,20.200699,99.776351,20.521737,61.595628,99.857879,99.787368,51.698435,4.000000,99.634548,201.400000,9.740531,0.000000
310.000000,0.677047,20.005100,99.903358,19.735941,61.065054,99.902826,99.850653,52.130993,4.000000,99.806278,222.400000,7.896004,0.000000
300.000000,0.722653,19.459271,99.917852,20.020193,61.879719,99.874261,99.809537,50.486111,4.000000,99.792217,215.200000,8.569061,0.000000
310.000000,0.552574,19.426827,99.931459,19.427879,61.463226,99.793540,99.676748,51.032311,4.000000,99.725140,222.400000,7.158868,0.000000
320.000000,0.649546,18.683514,99.541217,19.009587,61.224441,99.882222,99.816286,49.403627,4.000000,99.423979,229.600000,6.144762,0.000000
260.000000,0.590500,21.280871,99.886937,19.901303,60.818850,99.793008,99.676328,55.099649,4.000000,99.680179,187.000000,8.288368,0.000000
270.000000,0.590706,19.940933,99.759273,20.003869,61.709896,99.724867,99.572131,51.610128,4.000000,99.484803,194.200000,8.530591,0.000000
280.000000,0.694095,21.861280,99.714764,19.207038,59.329412,99.945018,99.913676,57.248590,4.000000,99.659939,201.400000,6.625389,0.000000
260.000000,0.711961,17.544148,99.686659,18.763287,63.229164,99.751136,99.607213,46.845749,4.000000,99.438575,187.000000,5.540299,0.000000
230.000000,0.665711,21.389492,99.578604,19.229419,60.663361,99.835863,99.741478,55.964999,3.000000,99.415159,166.000000,6.679649,0.000000
230.000000,0.626444,21.935260,99.590229,19.075482,60.113884,99.834439,99.736546,57.516281,3.000000,99.425346,166.000000,6.305548,0.000000
310.000000,0.672128,17.297769,99.856671,19.446718,63.315187,99.740009,99.597221,45.661433,4.000000,99.597053,222.400000,7.204182,0.000000
280.000000,0.708184,20.914310,99.814553,19.496309,60.474756,99.919729,99.875627,54.607719,4.000000,99.734430,201.400000,7.323311,0.000000
270.000000,0.643067,20.511300,99.745538,16.528147,54.488178,99.961579,99.936370,56.854897,4.000000,99.707215,194.200000,10.000000,1.000000
270.000000,0.735414,21.348612,99.588872,19.706356,60.080862,99.922479,99.880716,55.324488,4.000000,99.511671,194.200000,7.825563,0.000000
290.000000,0.595376,19.599597,99.890333,19.212411,61.443719,99.827085,99.728315,51.670101,4.000000,99.717608,208.000000,6.638420,0.000000
290.000000,0.732184,16.664607,99.839046,18.619821,63.719756,99.766167,99.630426,44.822127,4.000000,99.605590,208.000000,5.185641,0.000000
280.000000,0.557332,20.173284,99.874835,19.415835,61.176332,99.780036,99.653435,52.880268,4.000000,99.655146,201.400000,7.129883,0.000000
200.000000,0.662130,21.606800,99.898780,19.532089,61.576144,99.704173,99.541131,56.339442,3.000000,99.603253,145.000000,7.409132,0.000000
270.000000,0.640970,21.843797,99.596586,19.830501,59.732653,99.883196,99.817874,56.410031,4.000000,99.480253,194.200000,8.120652,0.000000
280.000000,0.562841,21.908825,99.608335,19.896253,59.562756,99.837536,99.745500,56.500438,4.000000,99.446507,201.400000,8.276421,0.000000
280.000000,0.717040,21.101826,99.775752,18.965343,59.933698,99.945688,99.914837,55.654135,4.000000,99.721562,201.400000,6.036585,0.000000
290.000000,0.733535,21.554098,99.761313,19.000657,59.377484,99.963798,99.943287,56.743985,4.000000,99.725198,208.000000,6.122942,0.000000
290.000000,0.700683,20.187243,99.547675,20.111833,60.949477,99.875555,99.810134,51.989821,4.000000,99.423794,208.000000,8.784625,0.000000
230.000000,0.695602,19.881488,99.714322,19.443135,62.269706,99.765027,99.634717,52.038553,3.000000,99.480021,166.000000,7.195565,0.000000
290.000000,0.677140,18.514123,99.766485,18.951269,62.109032,99.848821,99.763328,49.147597,4.000000,99.615659,208.000000,6.002139,0.000000
180.000000,0.627567,20.972079,99.689551,16.510033,55.639885,99.786821,99.648161,58.060875,3.000000,99.477034,130.600000,10.000000,1.000000
270.000000,0.703057,18.179553,99.580804,19.746114,62.888501,99.731680,99.586361,47.436667,4.000000,99.313609,194.200000,7.920207,0.000000
270.000000,0.581357,20.905997,99.579023,19.829958,60.531795,99.792193,99.674939,54.085313,4.000000,99.372090,194.200000,8.119365,0.000000
320.000000,0.620131,21.110836,99.860941,18.754966,59.252326,99.949848,99.920472,55.962918,4.000000,99.810858,229.600000,5.519781,0.000000
250.000000,0.683069,19.204242,99.622421,19.907251,62.678143,99.727571,99.579467,49.825788,3.000000,99.351021,179.800000,8.302441,0.000000
290.000000,0.720366,21.994061,99.769751,20.666232,59.956351,99.917734,99.875817,55.898179,4.000000,99.687675,208.000000,10.074322,0.000000
270.000000,0.680481,18.807519,99.617413,18.833056,61.873683,99.840901,99.749569,49.931770,4.000000,99.458923,194.200000,5.712087,0.000000
260.000000,0.731261,20.399757,99.616962,18.758245,60.553258,99.918819,99.872528,54.027243,4.000000,99.536092,187.000000,5.527867,0.000000
300.000000,0.601562,19.095519,99.665928,20.414261,62.070669,99.708082,99.553676,49.059393,4.000000,99.374985,215.200000,9.491193,0.000000
270.000000,0.593917,21.436810,99.868906,19.096294,60.013748,99.872465,99.797598,56.399802,4.000000,99.741538,194.200000,6.356250,0.000000
250.000000,0.730939,21.759903,99.788184,19.005507,60.157289,99.927442,99.886844,57.271540,3.000000,99.715780,179.800000,6.134795,0.000000
280.000000,0.646450,19.121005,99.898666,20.401256,62.650625,99.714934,99.564831,49.249702,4.000000,99.613889,201.400000,9.460961,0.000000
310.000000,0.684433,19.871089,99.926588,20.509567,61.614955,99.855012,99.781642,50.984301,4.000000,99.781707,222.400000,9.712345,0.000000
280.000000,0.566167,21.823100,99.675995,20.886081,60.256188,99.762444,99.635487,55.174362,4.000000,99.439209,201.400000,10.579076,0.000000
270.000000,0.594591,19.041378,99.507177,19.243785,61.761291,99.740134,99.590289,50.045002,4.000000,99.248592,194.200000,6.714456,0.000000
310.000000,0.639843,19.124687,99.913272,19.137679,61.544127,99.875051,99.805024,50.567556,4.000000,99.788432,222.400000,6.456955,0.000000
220.000000,0.726909,21.877510,99.901489,20.736747,61.672770,99.740740,99.616137,55.605770,3.000000,99.642485,158.800000,10.236624,0.000000
240.000000,0.683158,21.171099,99.721244,20.661618,61.655394,99.758534,99.632825,53.876590,3.000000,99.480452,173.200000,10.063687,0.000000
220.000000,0.563370,21.108724,99.886551,16.570330,55.085304,99.856961,99.761496,58.467865,3.000000,99.743674,158.800000,10.000000,1.000000
240.000000,0.736947,20.806621,99.756965,19.403267,61.339032,99.865507,99.792947,54.411766,3.000000,99.622799,173.200000,7.099626,0.000000
260.000000,0.730345,20.441021,99.550856,16.568809,54.512733,99.973336,99.956153,56.513217,4.000000,99.524311,187.000000,10.000000,1.000000
280.000000,0.586781,21.964188,99.884249,18.644116,59.087197,99.916646,99.866385,58.267003,4.000000,99.800992,201.400000,5.245835,0.000000
310.000000,0.699617,20.546496,99.806520,18.734093,59.846244,99.959598,99.936351,54.527908,4.000000,99.766196,222.400000,5.468283,0.000000
320.000000,0.556635,20.933653,99.575588,20.351516,59.976312,99.830870,99.739986,53.568466,4.000000,99.407176,229.600000,9.345205,0.000000
300.000000,0.620821,19.774645,99.542406,18.650002,60.313273,99.901177,99.843393,52.524822,4.000000,99.444035,215.200000,5.260408,0.000000
230.000000,0.686263,21.787642,99.891613,19.708488,61.015666,99.832588,99.741849,56.580315,3.000000,99.724383,166.000000,7.830642,0.000000
240.000000,0.660982,19.332043,99.915646,19.062499,62.645589,99.763192,99.627515,51.168162,3.000000,99.679038,173.200000,6.273900,0.000000
300.000000,0.612564,19.532610,99.626874,18.650538,60.648136,99.887913,99.822392,51.956370,4.000000,99.515205,215.200000,5.261735,0.000000
290.000000,0.710239,18.905465,99.737109,18.892970,61.675933,99.893253,99.833257,50.177882,4.000000,99.630642,208.000000,5.859253,0.000000
270.000000,0.558314,19.535394,99.790578,19.166969,61.655385,99.736013,99.581573,51.505388,4.000000,99.527144,194.200000,6.528136,0.000000
240.000000,0.627463,21.030824,99.588173,20.524118,61.531595,99.705728,99.546005,53.618722,3.000000,99.295113,173.200000,9.746046,0.000000
290.000000,0.595592,21.798930,99.705004,20.705525,60.065677,99.829536,99.738808,55.342121,4.000000,99.535043,208.000000,10.164809,0.000000
310.000000,0.740716,19.761189,99.821471,20.389015,61.510383,99.889643,99.834700,50.790384,4.000000,99.711310,222.400000,9.432490,0.000000
260.000000,0.738680,20.092317,99.808225,20.607051,62.100535,99.793324,99.690687,51.358628,4.000000,99.601946,187.000000,9.937807,0.000000
250.000000,0.717632,21.955228,99.862487,20.177845,60.774478,99.874176,99.808711,56.428806,3.000000,99.736835,179.800000,8.939480,0.000000
240.000000,0.657834,18.867692,99.806039,16.506394,57.205882,99.896485,99.828843,52.565184,3.000000,99.702725,173.200000,10.000000,1.000000
320.000000,0.651415,21.325877,99.670508,19.841956,59.472211,99.934018,99.898011,55.158952,4.000000,99.604743,229.600000,8.147816,0.000000
300.000000,0.668903,17.854907,99.519363,18.577779,62.006402,99.846528,99.757886,47.729761,4.000000,99.366629,215.200000,5.081345,0.000000
260.000000,0.606565,21.329583,99.933648,18.828291,60.190931,99.876153,99.802639,56.473663,4.000000,99.809883,187.000000,5.700369,0.000000
300.000000,0.638437,20.507540,99.744041,20.438115,60.937381,99.844155,99.762492,52.521529,4.000000,99.588595,215.200000,9.546612,0.000000
320.000000,0.612488,19.581118,99.783794,19.143776,60.801421,99.890600,99.828955,51.640995,4.000000,99.674630,229.600000,6.471778,0.000000
230.000000,0.591318,20.577480,99.944819,19.290491,61.893983,99.709762,99.539429,54.066096,3.000000,99.654742,166.000000,6.827488,0.000000
310.000000,0.712929,18.659086,99.605958,18.928468,61.436709,99.907652,99.856307,49.455950,4.000000,99.513974,222.400000,5.946293,0.000000
280.000000,0.678008,19.849028,99.577443,20.076334,61.417099,99.828922,99.737880,51.212933,4.000000,99.407088,201.400000,8.701203,0.000000
310.000000,0.638956,19.300170,99.916055,19.422320,61.549144,99.866442,99.792836,50.713847,4.000000,99.782609,222.400000,7.145493,0.000000
290.000000,0.584854,18.535918,99.607206,19.175628,62.011142,99.746153,99.600344,48.899893,4.000000,99.354356,208.000000,6.549164,0.000000
280.000000,0.668736,21.403736,99.633571,19.420362,59.759269,99.918432,99.872378,55.812974,4.000000,99.552301,201.400000,7.140781,0.000000
310.000000,0.687125,20.951385,99.532130,19.067943,59.331932,99.954912,99.929278,55.025290,4.000000,99.487253,222.400000,6.287172,0.000000
300.000000,0.715500,16.777908,99.721666,19.307109,63.686168,99.714422,99.555514,44.431048,4.000000,99.436883,215.200000,6.867657,0.000000
260.000000,0.722263,20.931571,99.544643,19.820511,60.618318,99.884205,99.822006,54.140323,4.000000,99.429376,187.000000,8.096954,0.000000
280.000000,0.694934,21.000774,99.875016,20.694212,61.121190,99.854281,99.780269,53.508469,4.000000,99.729479,201.400000,10.138768,0.000000
280.000000,0.644826,21.642638,99.648848,20.957520,60.405129,99.828957,99.740582,54.640648,4.000000,99.478405,201.400000,10.742296,0.000000
320.000000,0.599982,21.445180,99.858760,20.981540,60.220523,99.850551,99.774070,54.250674,4.000000,99.709522,229.600000,10.797089,0.000000
300.000000,0.630743,21.640921,99.851592,18.560161,58.949979,99.952720,99.924484,57.525582,4.000000,99.804382,215.200000,5.037591,0.000000
200.000000,0.749304,17.449319,99.571239,16.570712,59.186419,99.749888,99.587324,48.635963,3.000000,99.322200,145.000000,10.000000,1.000000
290.000000,0.565053,20.263008,99.915097,20.450190,61.552960,99.727996,99.581270,52.000296,4.000000,99.643325,208.000000,9.574648,0.000000
310.000000,0.588784,19.883244,99.838185,20.320104,61.397739,99.790740,99.679615,51.171089,4.000000,99.629263,222.400000,9.272000,0.000000
300.000000,0.597145,19.103239,99.601819,18.745366,61.071608,99.850271,99.763036,50.759501,4.000000,99.452685,215.200000,5.496100,0.000000
280.000000,0.695679,21.869911,99.645401,19.442861,59.375422,99.939657,99.905768,56.954811,4.000000,99.585272,201.400000,7.194906,0.000000
300.000000,0.707259,20.759035,99.771483,19.769468,60.394737,99.927214,99.888055,53.893562,4.000000,99.698863,215.200000,7.975740,0.000000
280.000000,0.657369,21.774625,99.666711,20.625718,60.145281,99.864817,99.793609,55.354635,4.000000,99.531978,201.400000,9.980897,0.000000
310.000000,0.641692,21.935928,99.927273,19.510463,59.236696,99.944949,99.913904,57.201380,4.000000,99.872262,222.400000,7.357276,0.000000
310.000000,0.684271,17.697651,99.808650,19.623352,62.971953,99.774895,99.653973,46.467960,4.000000,99.583975,222.400000,7.627538,0.000000
270.000000,0.695821,21.686073,99.935738,20.611522,60.736309,99.868028,99.800527,55.304718,4.000000,99.803851,194.200000,9.948130,0.000000
260.000000,0.717249,19.959553,99.857160,19.431038,61.670233,99.860735,99.784925,52.320900,4.000000,99.718094,187.000000,7.166469,0.000000
270.000000,0.718177,21.647515,99.542183,20.604150,60.244733,99.881849,99.821173,55.001805,4.000000,99.424573,194.200000,9.931109,0.000000
260.000000,0.745496,19.335650,99.889181,18.816115,61.907076,99.880648,99.814389,51.420634,4.000000,99.769961,187.000000,5.670415,0.000000
270.000000,0.606875,20.559296,99.778812,20.743120,61.569964,99.718692,99.569639,52.330369,4.000000,99.498126,194.200000,10.251272,0.000000
320.000000,0.624558,20.498729,99.609026,20.179017,60.312265,99.879665,99.815845,52.713003,4.000000,99.489162,229.600000,8.942227,0.000000
290.000000,0.693823,16.906178,99.940917,18.869244,63.778212,99.734302,99.581497,45.252102,4.000000,99.675376,208.000000,5.801015,0.000000
270.000000,0.615185,19.987184,99.512683,20.171158,61.424776,99.744218,99.604736,51.417372,4.000000,99.258147,194.200000,8.923809,0.000000
250.000000,0.731799,19.112588,99.597409,19.936268,62.735856,99.757446,99.629197,49.557539,3.000000,99.355831,179.800000,8.371042,0.000000
210.000000,0.647579,20.739407,99.669247,19.035138,61.561421,99.735558,99.581211,54.605478,3.000000,99.405680,151.600000,6.207153,0.000000
310.000000,0.585051,21.341499,99.602453,20.364483,59.819722,99.856870,99.779913,54.564497,4.000000,99.459892,222.400000,9.375401,0.000000
210.000000,0.639815,20.992697,99.514129,18.762339,60.963801,99.763367,99.622144,55.462299,3.000000,99.278646,151.600000,5.537961,0.000000
280.000000,0.630431,21.483160,99.715341,19.145975,59.630242,99.912768,99.862241,56.372263,4.000000,99.628358,201.400000,6.477125,0.000000
300.000000,0.745285,21.053722,99.547002,19.216999,59.514234,99.961689,99.940443,55.122196,4.000000,99.508865,215.200000,6.649545,0.000000
270.000000,0.742142,20.463357,99.562274,20.555925,61.263512,99.846766,99.769733,52.189235,4.000000,99.409710,194.200000,9.819655,0.000000
310.000000,0.572887,18.390569,99.806536,19.516162,62.288105,99.732960,99.583517,48.295302,4.000000,99.540013,222.400000,7.370944,0.000000
230.000000,0.637203,20.313192,99.621028,18.702815,61.327799,99.799506,99.680148,53.871365,3.000000,99.421294,166.000000,5.391041,0.000000
310.000000,0.573375,20.800409,99.588789,20.573806,60.386160,99.807169,99.705121,53.003036,4.000000,99.396751,222.400000,9.861002,0.000000
290.000000,0.640375,20.125630,99.519751,20.119302,60.973486,99.830359,99.739422,51.816051,4.000000,99.350925,208.000000,8.802165,0.000000
200.000000,0.626863,19.380550,99.500828,16.532857,56.872693,99.789125,99.649559,53.729155,3.000000,99.291005,145.000000,10.000000,1.000000
280.000000,0.553614,20.763843,99.691350,20.557130,61.024113,99.708128,99.549534,52.987151,4.000000,99.400379,201.400000,9.822442,0.000000
290.000000,0.713193,19.531112,99.869768,20.141884,61.972125,99.848523,99.770375,50.511248,4.000000,99.718489,208.000000,8.855164,0.000000
310.000000,0.621539,19.211615,99.509548,19.822588,61.303805,99.820377,99.723343,49.874704,4.000000,99.330805,222.400000,8.101882,0.000000
220.000000,0.736019,18.162255,99.601506,18.577303,63.276827,99.706325,99.536072,48.548295,3.000000,99.309002,158.800000,5.080165,0.000000
310.000000,0.649693,21.559981,99.521298,20.611241,59.647307,99.896686,99.842817,54.769573,4.000000,99.418479,222.400000,9.947482,0.000000
320.000000,0.697020,18.017538,99.915451,19.774495,62.748137,99.817920,99.722578,47.166399,4.000000,99.733525,229.600000,7.987688,0.000000
220.000000,0.729856,20.720429,99.805456,19.866744,62.063506,99.761105,99.637621,53.708250,3.000000,99.567026,158.800000,8.206556,0.000000
240.000000,0.634107,20.804659,99.500412,19.920289,61.292748,99.754220,99.616606,53.692242,3.000000,99.255860,173.200000,8.333272,0.000000
260.000000,0.745343,21.084379,99.774808,20.257945,61.024330,99.872418,99.807494,54.150047,4.000000,99.647513,187.000000,9.126910,0.000000
240.000000,0.626088,20.151827,99.835721,19.147870,61.870835,99.771003,99.637778,53.096171,3.000000,99.607100,173.200000,6.481729,0.000000
290.000000,0.667593,21.729293,99.668961,20.149280,59.779547,99.909807,99.861144,55.798261,4.000000,99.579066,208.000000,8.872514,0.000000
290.000000,0.687703,18.196645,99.757572,18.558785,62.148808,99.863234,99.784274,48.729865,4.000000,99.621137,208.000000,5.034172,0.000000
280.000000,0.624794,17.182247,99.587643,16.589348,58.091352,99.863152,99.773445,47.922190,4.000000,99.451359,201.400000,10.000000,1.000000
280.000000,0.634418,20.633358,99.623668,18.551875,59.882495,99.915489,99.865303,54.849303,4.000000,99.539475,201.400000,5.017004,0.000000
260.000000,0.655431,18.403817,99.551969,19.378231,62.619796,99.711904,99.548631,48.341602,4.000000,99.265164,187.000000,7.039307,0.000000
320.000000,0.592759,18.031649,99.549577,18.675487,61.644010,99.822004,99.718755,48.096632,4.000000,99.372383,229.600000,5.323477,0.000000
270.000000,0.654391,20.182517,99.699182,19.159868,60.943368,99.869061,99.794369,53.087490,4.000000,99.568637,194.200000,6.510885,0.000000
230.000000,0.696157,20.471987,99.721567,19.933578,62.036556,99.758775,99.628905,52.976013,3.000000,99.481013,166.000000,8.364683,0.000000
280.000000,0.722356,21.930135,99.505244,18.989055,58.853356,99.959809,99.936751,57.555566,4.000000,99.465252,201.400000,6.094585,0.000000
230.000000,0.572233,20.192812,99.613898,18.678934,61.414273,99.716991,99.544677,53.589169,3.000000,99.331982,166.000000,5.332005,0.000000
