Run,N_estagios,pos_alimentacao,razao_refluxo,corte_pct,pressao,z_propeno,F_alimentacao,pureza_topo,pureza_fundo,recuperacao,grau_produto,Q_refervedor,Q_condensador,T_condensador,T_refervedor,precisa_refrig,diametro,altura_total,n_cascos,alfa_topo,alfa_fundo,N_min,R_min,R_sobre_Rmin,CAPEX,CAPEX_anual,OPEX,custo_total,lucro,convergiu,Solved
810,240,0.5785471518576145,8.811030744653195,99.48137201242943,15.37535726060532,0.877122183613549,1000,97.17871580627315,77.1109637875843,96.67471978814017,1,30.93765069726423,30.93765069726423,36.59427632723867,44.89655912680354,1,3.85111610096794,173.2,3,1.086172064329115,1.167419706257041,40.04072640631473,8.749111244828558,1.007077233114533,36.70735859462287,4.82605507399421,11.36855537622136,16.19461045021557,33.73659216840849,1,1
811,230,0.6316728286843747,9.977603748731315,98.05478047346897,15.66504973515123,0.8179537619412645,1000,97.1645175304311,80.47417744557364,95.27445436256946,1,31.6383930053441,31.6383930053441,37.41083347178619,45.73222263039031,1,3.89408061299502,166,3,1.085215561209219,1.169527502214478,41.53388640172875,9.773210069634379,1.020913668860142,36.28901701511253,4.771054126506957,11.62605481636378,16.39710894287074,23.8333911455161,1,1
812,120,0.6196725174139254,13.20354792045057,98.43992953505561,16.95216267353483,0.7828705921044806,1000,97.49895461064683,86.27040880900282,95.97790221613661,1,38.35017026748766,38.35017026748766,40.91472376318319,49.31642255207771,0,4.289020742948289,88,2,1.080469108555999,1.170379217971632,46.87280949437393,10.77642898076309,1.225224788658664,35.11418925322357,4.616595083459277,10.61328178762632,15.2298768710856,20.63857506935708,1,1
813,260,0.4772816311726347,9.107862391505391,98.06836225079229,20.49124255930632,0.7276072605311406,1000,91.09044876219427,72.89937222127877,89.33091126798102,0,23.51802950329069,23.51802950329069,49.66987891267922,58.26037561987488,0,3.384771060607508,187,4,1.076500464913476,1.146277476550331,31.52899662078022,9.081680149166907,1.002882973404529,33.0479327163218,4.344936532534579,6.50853627160402,10.8534728041386,-79.06184613810194,1,1
814,160,0.4271015695640817,12.51436308603361,99.48855136325417,15.14596526164562,0.8261526970172999,1000,98.15358095860107,89.1046885398617,97.65157580687109,1,40.32239115944284,40.32239115944284,35.93990391475904,44.22676859281142,1,4.397188981377617,116.8,2,1.085724145173142,1.178925409806761,49.21816141085424,10.2246534891952,1.223940067920936,32.89837968114804,4.325274230155316,14.81713467138993,19.14240890154525,23.74326500482331,1,1
815,180,0.3677204740860499,8.362603472311049,98.97438911548167,16.15618755616248,0.7034840398939094,1000,90.83872414774925,76.62334673191378,89.90707230553235,0,23.20060561694894,23.20060561694894,38.77107246774193,47.12396138073154,1,3.334598357235526,130.6,3,1.091387639331662,1.164342316555352,29.0581976804604,8.185591875435971,1.021624776750264,26.61736705987457,3.499485778159238,8.525449210708173,12.02493498886741,-80.3112745719303,1,1
816,140,0.5635953579654918,13.59089374893159,99.80005235785127,16.58486910658702,0.659710599548486,1000,96.84613913326167,93.53533944777016,96.65249756155264,1,33.90212215252996,33.90212215252996,39.93460541163813,48.31411364238693,1,4.031591298401138,102.4,2,1.082519640655839,1.177869312462372,50.17714833451379,11.44980335031366,1.186998006263511,27.95155858800055,3.674896977453096,12.45789982031634,16.13279679776944,4.229980244276602,1,1
817,250,0.5020715489820576,20.84433518752456,99.74349872925723,14.32420727031864,0.7151305642155698,1000,99.92365201608702,99.17025631939859,99.66734657889317,2,57.47579963539503,57.47579963539503,33.53620674295416,41.76562128228079,1,5.254501891364536,179.8,3,1.086264548489568,1.190138341365539,93.1438364355338,11.57381506752731,1.800990863073973,53.45862740350541,7.028407651953629,21.12044050601983,28.14884815797346,47.68216294077236,1,1
818,130,0.3477761041511782,9.674266750711947,99.54930734868222,20.04017430596054,0.7142601582100382,1000,90.56633844149123,75.67255801447209,90.15816260956782,0,24.98217012886223,24.98217012886223,48.61612228680821,57.1847921050126,0,3.483352835406903,95.2,2,1.078659209964353,1.15039684508019,31.4754718494974,8.923637094409264,1.084117008385847,21.70876938269964,2.854133902320468,6.913732309262191,9.767866211582659,-78.01937738024783,1,1
819,170,0.6571334737654775,14.69517284120247,98.09367169290188,15.99773477572389,0.8155099904753035,1000,99.30921679190332,89.46575602308047,97.41605708064182,1,44.8242852487821,44.8242852487821,38.33546769989312,46.67831370375472,1,4.634916983253784,123.4,3,1.081409526314896,1.176372913284749,59.05572552622426,11.40811823793591,1.288132936099485,37.64422525883359,4.949228472777866,16.47143068608579,21.42065915886366,18.41070029187912,1,1
820,130,0.5934726867573336,18.9658333360143,99.07103670077457,18.48798554095998,0.7811144591852557,1000,98.85589930869764,92.87615865380512,97.9375642850006,1,52.49677570040243,52.49677570040243,44.85803805834894,53.34686829305878,0,5.029258912167346,95.2,2,1.073604245192658,1.17091262920717,61.42231974703076,12.22683499846714,1.551164576801112,35.75436461542483,4.700761356198118,14.52830768583404,19.22906904203216,16.99737209021651,1,1
821,250,0.5758528307824395,23.64647133293748,98.68513458491178,15.70299304969236,0.6364889436369063,1000,99.95505119718291,97.67363001104556,98.64077679835744,2,55.58837453208689,55.58837453208689,37.51698881191476,45.84085101196456,1,5.161621841162269,179.8,3,1.081588149074517,1.184277996978462,92.45516106754179,12.58085891109798,1.879559376671665,52.47279209007549,6.898796159908051,20.42687469472419,27.32567085463225,31.04438305721594,1,1
822,110,0.4729714239143766,12.30951110647246,98.02921173897721,16.21120625093579,0.8665731260558591,1000,97.83953117733881,76.45835962371662,95.91132118225609,1,40.19562815339118,40.19562815339118,38.92161749872281,47.27796746884752,1,4.389230910414241,81.39999999999999,2,1.082534946564761,1.164004273048481,43.17988412880425,9.881996947177026,1.245650162843746,27.69888662491418,3.641677240152584,14.77055349209948,18.41223073225206,28.33674026840368,1,1
823,150,0.5859601870441808,11.32900835159421,97.46183876403687,21.07053878096119,0.7119854369318113,1000,93.37142220747955,79.06862945910333,91.00150496354182,1,27.55813788192589,27.55813788192589,50.99972665581225,59.61741924159054,0,3.671760694908449,109.6,2,1.071746696337435,1.150067571933424,38.01113122954726,10.78748295688117,1.050199420650543,24.05472880071396,3.162566047431312,7.626622798363384,10.7891888457947,14.68896719690789,1,1
824,110,0.3508122871012427,23.19244175576419,98.98648248933446,21.52426658531651,0.8917744336357574,1000,98.49068674980647,80.93057459846989,97.49246639322246,1,68.12820280180351,68.12820280180351,52.02364611767092,60.66201237706167,0,5.783683260512622,81.39999999999999,2,1.063851429423991,1.150236902267048,55.71891795758239,12.66476423456999,1.831257284084108,34.42274217001879,4.525687923912588,18.85425303138978,23.37994095530237,27.89411367730452,1,1
825,210,0.4450579740844667,23.4665950935781,99.65765273230298,18.39167566396482,0.860755870646378,1000,99.77105340042411,96.54640427835717,99.42948992515522,2,71.44827637958909,71.44827637958909,44.6176763036097,53.10129392635844,0,5.866111719059717,151.6,3,1.07277777612794,1.174306839435756,81.4773083995086,12.7282748887083,1.843658728206455,56.59295915475004,7.440490085307773,19.77307232713002,27.21356241243779,78.29115531161261,1,1
826,240,0.5682441651354544,16.64683645820618,99.4493757919641,14.66989383242838,0.8931196351078106,1000,99.9140093192178,94.91806757776473,99.36385859668692,2,57.42875844756779,57.42875844756779,34.55902267548993,42.81303989662035,1,5.24996918375091,173.2,3,1.085114147456585,1.185469518139962,79.30256658479601,11.29627375238409,1.473657315952781,52.28474144338582,6.874072431141648,21.10315443753291,27.97722686867456,83.75931432625816,1,1
827,150,0.60187634579055,17.67023052864522,98.58181724074055,16.91276940742321,0.8511209682196146,1000,99.48188326010354,89.79946269347556,98.07104834312213,1,54.92695744689613,54.92695744689613,40.81032566082371,49.20967092337787,0,5.13278474594385,109.6,2,1.078115167819208,1.17358342783715,63.18251571311119,11.80372464175112,1.497004637514467,47.13893800079303,6.197534217423931,15.20085238357035,21.39838660099428,23.80372353398541,1,1
828,220,0.5359948259962722,18.63208366755023,99.11908660595762,14.08798778315261,0.7162708712552441,1000,99.83539069375963,97.4215909231515,98.95592736514376,2,51.65059198243701,51.65059198243701,32.82711705539833,41.03933901121161,1,4.982999792084411,158.8,3,1.08717008753214,1.189502083107022,78.0947168650163,11.45296131635514,1.62683546664417,46.81495343618585,6.154938743061815,18.97987086714619,25.13480961020801,50.03230114821151,1,1
829,170,0.4259617477530613,8.210526366904379,98.37220733878861,16.8564840511065,0.6902049395612441,1000,89.7381804366638,74.79683430069389,88.27742892121114,0,21.95160082200389,21.95160082200389,40.66086267546501,49.05683428024514,0,3.244695918342118,123.4,3,1.090377902159151,1.160285833222085,27.69048144110349,8.109113516286738,1.012506034156996,30.28564112250582,3.981767623831354,6.075032355486838,10.05679997931819,-78.38605761465622,1,1
830,210,0.4599616217444651,13.27537028511986,99.86391220465022,19.65970399989188,0.7889139078546781,1000,97.40702127110997,89.86511294921129,97.27446220334623,1,37.31107048870606,37.31107048870606,47.7143360055652,56.26413208498656,0,4.252108001222586,151.6,3,1.071478563495627,1.164402034863199,52.50612791488327,11.71129825724395,1.133552403287865,37.15351214344597,4.884712566129688,10.32571438751444,15.21042695364412,22.99881522353286,1,1
831,190,0.3688901747593656,15.93321031595022,99.48805222632016,18.01094130113162,0.8857369142054581,1000,99.05186695767773,89.15004849886095,98.5447731299996,1,51.18781447895102,51.18781447895102,43.65872200669617,52.12141610328757,0,4.96178699902573,137.8,3,1.074962476100394,1.169329727812348,59.06933345867792,11.69356337867715,1.362562445678785,45.45628197736807,5.976309074821966,14.16605703100143,20.1423661058234,30.87353301955336,1,1
832,220,0.4923916669110767,21.59854415062442,97.5284069677765,18.18819541320391,0.8846573286971776,1000,99.83904526158021,83.05210506262597,97.37143037545653,2,66.64890175819379,66.64890175819379,44.10692588784934,52.57942470085123,0,5.663500646316467,158.8,3,1.073376488257657,1.163366770921326,72.20643260263213,12.73185055729907,1.69641828997452,56.39458306937665,7.414408832119601,18.44486139857427,25.85927023069387,80.72362682345617,1,1
833,160,0.3141354804550298,22.22101399699971,98.23987962425186,18.26053178689256,0.89489454575493,1000,99.29013820713594,81.80330236784449,97.54251225344362,1,69.6811728937622,69.6811728937622,44.28895328235535,52.76542136563666,0,5.791667975019582,116.8,2,1.073823720988515,1.162001526647297,58.21758968455828,12.05421496729396,1.843422741115101,47.086569379671,6.190649117014635,19.28403232777238,25.47468144478701,25.27988113418315,1,1
834,210,0.4045116059297695,9.14157781937346,97.39052566909376,19.24328828855045,0.6991268679802771,1000,90.66801279890126,74.3719179550682,88.30205427857118,0,23.10468812663533,23.10468812663533,46.71325174959304,55.24188549938293,0,3.342279508383897,151.6,3,1.081214715339604,1.151860873174314,30.43002419643467,9.020052966264954,1.013472742739207,28.61385981882784,3.761972221707115,6.394145423419238,10.15611764512635,-78.45653960781412,1,1
835,140,0.6756917954069561,17.35074703683332,98.78115846364656,18.88406528295391,0.7897638001125539,1000,98.84219526986941,91.51357324601106,97.63746553847666,1,48.25314352055443,48.25314352055443,45.83740096690843,54.34733816196939,0,4.825851237209873,102.4,2,1.072289431238866,1.16842326395744,60.54540854972787,12.34847908157167,1.405091827278293,34.43632990758363,4.527474355089591,13.35389662550171,17.8813709805913,19.21977127962077,1,1
836,230,0.4048327724016271,11.46302202242613,97.53557613881343,14.39953626568802,0.6372555182053009,1000,96.0272701078207,89.3255904616743,93.6607511500375,1,28.53244390085771,28.53244390085771,33.76057657827909,41.99540795155463,1,3.701785633978979,166,3,1.090889341077429,1.181626613655169,41.82690828141419,10.72168978527828,1.069143227606319,34.19048792597803,4.495152581250428,10.48472205210185,14.97987463335228,0.3748978215516247,1,1
837,140,0.5327922173859552,14.44291967251524,97.46782154202306,20.95262482963689,0.7609577956267632,1000,96.59059066539564,82.75101697771537,94.1447445361338,1,36.98720206408192,36.98720206408192,50.73112407715445,59.34335508983514,0,4.251866162255832,102.4,2,1.068149601167331,1.153800192838491,47.00754294585829,11.98815556231532,1.204765787150482,27.53970535383141,3.6207490772336,10.23608488056112,13.85683395779472,18.07891031863162,1,1
838,110,0.356590852788277,12.9321682257019,97.59415921095894,20.1161534960065,0.8125123846039641,1000,95.45729764579347,73.15928319161044,93.16074704291464,1,36.30655394156289,36.30655394156289,48.79477147394954,57.36715898160185,0,4.200291701410567,81.39999999999999,2,1.072373116041003,1.147784393244479,38.97668986084284,10.16215534920675,1.272581237080908,24.88385910573445,3.271574940164136,10.04771778148106,13.31929272164519,25.75703891107105,1,1
839,220,0.3740539791108109,19.05694554482773,99.44028779282955,16.40348136167228,0.7072294533115346,1000,99.19007308083705,96.74638108237778,98.63489413350231,1,49.95749190352527,49.95749190352527,39.44490788833872,47.81324935088571,1,4.893572095899308,158.8,3,1.080194737063461,1.181158444613603,67.31467995010367,11.99238221320305,1.589087572929999,45.99707434423662,6.047409089806035,18.35771302481542,24.40512211462145,2.057122578873731,1,1
840,250,0.5250754555032588,9.440498210716992,97.18751332712171,17.57709061145037,0.67521113607937,1000,91.69898553141486,78.63069078734021,89.11996378417923,0,23.70771294626944,23.70771294626944,42.54844360856072,50.98665838966946,0,3.374552802020694,179.8,3,1.085554229896456,1.161414833719979,31.97640450379832,9.409413520390254,1.003303573624369,34.81840481482792,4.57770718619889,6.561030532170245,11.13873771836914,-79.5164553265606,1,1
841,190,0.4077796101622283,13.56679546777531,97.04986837909485,19.55525099689513,0.856386498853541,1000,97.98835578478142,75.13960464939413,95.09757031596955,1,40.2507613029343,40.2507613029343,47.46463055112036,56.00916872600226,0,4.415133504327602,137.8,3,1.071102634286291,1.151530408275772,47.59230603565238,11.49914850871308,1.179808701269972,36.8722118013574,4.847728947715594,11.13926402138272,15.98699296909832,28.24448120016356,1,1
842,120,0.4004812931994907,23.84287337170914,99.38013343820694,18.29617278504558,0.6880538795165252,1000,97.95986927037843,94.23954422829792,97.35264879679517,1,57.94112611708137,57.94112611708137,44.37845408505052,52.85687112687935,0,5.281634440467187,88,2,1.075372578513708,1.172706263899644,57.47331361038391,12.26071812262616,1.944655535935457,37.04870830638207,4.870933609838608,16.03501351581521,20.90594712565382,2.924290235591248,1,1
843,120,0.4099347575780004,23.80841491815448,97.3684448812991,20.92355415072851,0.805736543181329,1000,98.25715706358072,83.81348203301326,95.67146581738409,1,62.88939464090576,62.88939464090576,50.66474072576102,59.27561949362979,0,5.543639433815096,88,2,1.066164349355686,1.154848010257086,54.57208720876618,12.78975846985732,1.861521855496,34.63212309381048,4.553216024771648,17.4044303355552,21.95764636032685,15.81697234618536,1,1
844,150,0.3794426946844905,9.723992592800409,97.61610761773805,19.17965888025798,0.7521140452855266,1000,92.76503331721655,73.27184516956348,90.55361475456468,1,26.37837390692812,26.37837390692812,46.55895153276259,55.0843037763205,0,3.570640950281804,109.6,2,1.078853547558685,1.151040040607446,32.87331918632661,9.135527250553027,1.06441503879393,24.80780665363933,3.261576037045643,7.300127050829334,10.56170308787498,20.51482635095498,1,1
845,190,0.4988735216742382,17.12221833426133,97.97805841983894,20.6775813697055,0.8873463990934426,1000,99.15220794632003,80.61769099583535,97.14740822620561,1,51.17426693736675,51.17426693736675,50.10046975131445,58.6998149233612,0,4.996198906827947,137.8,3,1.065868515422351,1.152800634194409,60.07383754707351,13.15829488098627,1.30124902117849,41.1662285292385,5.412279544947676,14.16230779402646,19.57458733897413,29.85152986802877,1,1
846,120,0.4851295465634204,20.14146857105568,98.51691419428394,18.02128389642574,0.7506089625928318,1000,98.41363046191066,91.2241948534957,96.9540718776402,1,53.61931335102245,53.61931335102245,43.68495923409694,52.14822850914788,0,5.078353896483521,88,2,1.075728571196158,1.17107779235746,56.02786738941869,11.93840789280417,1.687115128910604,36.24577425598584,4.76536883764154,14.83896623885096,19.6043350764925,11.91244751752143,1,1
847,110,0.5071513261955231,21.17941209966689,98.14368615067274,17.08765174310654,0.8623355373526225,1000,99.19981925529142,85.1763564770002,97.35835927194782,1,65.58919594696523,65.58919594696523,41.27248829134356,49.68223414167932,0,5.609752052733145,81.39999999999999,2,1.077881625351006,1.168958594566065,56.84330542637726,11.57960885302496,1.829026555947453,45.29733247876452,5.955411383906204,18.15159134766947,24.10700273157567,22.12696838030067,1,1
848,110,0.4677922616597264,19.71565274306759,99.53542575702626,14.66194953388162,0.6414758537919726,1000,98.03114888011281,95.69820809224116,97.57572141232455,1,48.47019167735025,48.47019167735025,34.53571091230816,42.78916997955395,1,4.823178894506817,81.39999999999999,2,1.087505225765424,1.186146478967843,55.06764093510314,11.48582182174975,1.716520859285288,30.79656141894487,4.048940244892611,17.81117976837031,21.86012001326292,-4.288330946131754,1,1
849,170,0.4110239069223404,17.47347643939778,98.85756406025737,19.57024295275658,0.61509046521415,1000,96.84372658276735,93.3103560677075,95.73734904489972,1,37.3343864228145,37.3343864228145,47.500527587958,56.04582247372468,0,4.252355418778778,123.4,3,1.072482838531588,1.167639810521436,53.86784129682164,13.00050414575577,1.344061448963291,33.22521848270758,4.36824496182969,10.33216699455917,14.70041195638886,-1.268989532745181,1,1
850,220,0.6525731795943341,17.1871281064041,99.63730877712472,14.57034782841615,0.7945006157176103,1000,99.89409112933242,98.21481836558161,99.5317840286353,2,52.85351337767868,52.85351337767868,34.26626267401338,42.51326158981618,1,5.037099354234531,158.8,3,1.085474002185171,1.188530835597924,85.24102299260014,11.33581684158791,1.51617905851737,47.43675376632744,6.236689180935345,19.42190438251766,25.65859356345301,66.2517400049715,1,1
851,230,0.4144623803075403,8.470144263379275,99.82651383423126,21.58326138480566,0.6288447398933116,1000,84.77459278191672,74.03089050008928,84.62752059135333,0,18.94143473669003,18.94143473669003,52.15567247368341,60.79668760986721,0,3.050386972492745,166,3,1.08049029354476,1.143671373567472,26.12325964942692,8.455384458730645,1.001745610116331,25.74780600957108,3.385161302641688,5.241978925263176,8.627140227904864,-77.1547140285697,1,1
852,250,0.4356627124257386,15.85146658353507,98.9459531735112,18.83837191677094,0.6529118328454904,1000,98.23732345330302,94.83871389656733,97.20185606301594,1,36.72770308359429,36.72770308359429,45.72515736658642,54.23268627378945,0,4.209808911305993,179.8,3,1.07320166870066,1.171384610822522,60.58172200642843,12.89075453547938,1.229677172108652,41.69926243961156,5.482359526353469,10.16426940270777,15.64662892906124,2.968984023523413,1,1
853,250,0.5341824585348367,12.79818537858129,97.28865635979396,15.25752719744481,0.698075675772666,1000,98.58363485187064,91.1029097701103,95.91069373803049,1,33.94357640335799,33.94357640335799,36.25902264446142,44.55341815782373,1,4.034126190543908,179.8,3,1.084809908515386,1.180268654231208,53.15929936220049,11.39950286866372,1.122696798801852,39.55296966794572,5.200178309356494,12.47313287568728,17.67331118504378,5.536461104175426,1,1
854,170,0.4428341121151112,15.27934786992893,99.68063768208107,15.82325896299258,0.6135300741232232,1000,97.57311829059209,95.67450739004786,97.26150651835349,1,35.66538179323199,35.66538179323199,37.85226367364243,46.18392018736802,1,4.13437671430817,123.4,3,1.084172884026235,1.182221286818542,54.71457634390025,11.97907129396055,1.275503542384982,33.01256349239754,4.340286407079682,13.10583896295298,17.44612537003266,-3.575593986726787,1,1
855,130,0.4486391902979463,20.49100457183272,99.11656750472065,21.45243043673597,0.8877014537984272,1000,98.79594599800127,84.65448475174878,97.9231505070363,1,60.41630077707921,60.41630077707921,51.86254159511395,60.49767036785954,0,5.444884243792352,95.2,2,1.063710069163499,1.153817435498307,59.70662494634324,13.10837032918268,1.563200005588364,34.79652839769354,4.574831011013471,16.72000985238742,21.29484086340089,29.56101159752261,1,1
856,240,0.4350244338232092,22.80539268022031,99.74663202205555,15.19762352371588,0.6429187887975247,1000,99.80497506013083,99.19722779959525,99.55210121293302,2,55.36162498208461,55.36162498208461,36.08787733132226,44.37823681905456,1,5.15218315241863,173.2,3,1.083476673160245,1.187222985616324,87.80772756961412,12.30109180021929,1.853932402960667,51.20659500540069,6.732324446902076,20.34355179341669,27.07587624031877,33.98445056307069,1,1
857,220,0.4000090155244805,9.388143345423043,98.25825656137047,18.6320447572507,0.8420890735875349,1000,95.64324424126511,70.61282369224351,93.97738431020048,1,29.11953360827327,29.11953360827327,45.2159329903667,53.71250105842381,0,3.746794981363188,158.8,3,1.077133086003872,1.150356192350169,36.99646278843635,9.163664357814371,1.024496640082332,34.29814187525538,4.509306252558761,8.058733860977599,12.56804011353636,31.24395348219457,1,1
858,110,0.4926731552249751,9.54093808381632,98.98770934989697,17.4098851651866,0.7025341408160515,1000,91.71233228997862,78.74236290194311,90.78393692521574,0,25.45027787037869,25.45027787037869,42.11539199996213,50.54398497884097,0,3.495627926975474,81.39999999999999,2,1.086100152437228,1.162079540280964,31.9010380062444,8.928119527596618,1.068639152323789,24.5244099253083,3.22431679881444,7.043279566367734,10.26759636518217,-78.55700602206473,1,1
859,130,0.3585263129051774,12.29822562932596,98.66290707166799,15.0312817957811,0.6418095218569273,1000,94.15029266676159,87.5607837923956,92.89141576151043,1,30.63679728956326,30.63679728956326,35.61011011241078,43.88916831329277,1,3.833196102662247,95.2,2,1.091094106455147,1.177969564085841,37.69310606172007,10.1518041015791,1.211432520394378,25.40832211201618,3.340528072437699,11.25800177733818,14.59852984977588,2.423178317107558,1,1
860,260,0.356050002610404,21.60770191685111,98.46495848196334,21.85936345414817,0.7851943706700113,1000,99.01467896616407,91.32897062909579,97.49476253508274,1,55.36056446067208,55.36056446067208,52.77025889203094,61.42355403047844,0,5.221143029521612,187,4,1.062066939001026,1.158259813571197,67.24613312376304,13.92243293273857,1.552006177457723,52.90101026871559,6.955095621185698,15.32085167927613,22.27594730046183,13.8591595512014,1,1
861,250,0.6407721184235066,12.96833688873053,97.63524319150855,17.79204912217148,0.6006022636914393,1000,96.97079918924341,92.27128611740116,94.6776756131672,1,28.22233948245437,28.22233948245437,43.10093090250905,51.55136095348388,0,3.682989939643295,179.8,3,1.078304326825258,1.172740463242127,50.66097179948422,12.57232963160521,1.031498319621671,37.82226377242241,4.972635868590803,7.810438377304303,12.78307424589511,-2.32489780720966,1,1
862,160,0.69365476250723,22.90652708928287,98.71850788604161,21.91111939724349,0.7153432213492692,1000,99.11648764228789,94.75664729389884,97.84631766951944,1,53.41076824164698,53.41076824164698,52.88486349826252,61.54043932872713,0,5.129548909437111,116.8,2,1.061765003852142,1.160982344475385,72.79664266999637,14.23796972263364,1.608833810965977,35.86931048507844,4.715873723819082,14.78125207498167,19.49712579880075,7.386049625598923,1,1
863,150,0.6428945574145764,18.75722937715798,98.28596924587474,17.59257632757723,0.6518403369961073,1000,99.02460399707552,95.15162295202465,97.32729183041488,1,43.78678720187708,43.78678720187708,42.58840358619301,51.02750413141996,0,4.586189304056902,109.6,2,1.076403679182149,1.175835531168906,64.49033288590873,12.75533140567494,1.470540339611462,37.07938444097874,4.874966717114336,12.11784740216214,16.99281411927647,0.8640631073597558,1,1
864,210,0.376051547434181,17.63496100689843,97.84662860309815,17.17076290634274,0.7177326698141405,1000,98.76150334021041,91.88737593035444,96.63480137613206,1,45.65253316166228,45.65253316166228,41.49095735000765,49.90560321108649,0,4.680536206204089,151.6,3,1.078152542661844,1.174503538454457,57.6544708141415,12.00118447906175,1.469435040988315,48.71920371430367,6.405297719264794,12.6341863773795,19.03948409664429,7.342291004000359,1,1
865,190,0.3101070103834383,13.38556929210574,97.75526351588755,21.85296646942012,0.7783023365229601,1000,95.32819618452746,77.83345567837453,93.18832938512708,1,34.67055279194574,34.67055279194574,52.75608079341526,61.40909357894111,0,4.131744765761388,137.8,3,1.066692578998876,1.146302280972714,42.48313351307368,11.33614574487292,1.18078662654454,32.36190807606734,4.254742282042524,9.594959916661676,13.8497021987042,20.78605742323111,1,1
866,150,0.4167095800598152,23.06678045685589,99.07631339591674,17.06488185080513,0.6000849482774734,1000,98.56551072161761,96.52946848159199,97.6550743028358,1,50.01959755969256,50.01959755969256,41.21250372971417,49.62090234678368,0,4.89878360671063,109.6,2,1.078754506697386,1.178754837882663,62.89245573354945,12.90461459009854,1.787483097290995,43.61008639956231,5.733582769335079,13.84275689265305,19.57633966198813,-8.08308249158951,1,1
867,160,0.3952116415932774,17.62603955081478,97.07720717881261,16.04132665201463,0.7912131184345577,1000,98.86683385855008,86.27532267372557,95.97716113599711,1,51.03130233520077,51.03130233520077,38.45561029457861,46.80123039501126,1,4.945441154945472,116.8,2,1.081818632757069,1.173446680110531,52.87008629756401,11.23784982783729,1.568453024452533,37.71855522345436,4.959000913962464,18.75230256477511,23.71130347873757,11.76976171681582,1,1
868,250,0.4014590175694785,12.21898276964948,97.71896111764779,20.74241890071519,0.742064404570288,1000,95.48464863521865,81.92939659629481,93.30660667317191,1,31.09170303047305,31.09170303047305,50.24966151498177,58.85206297191024,0,3.895272223701638,179.8,3,1.070233002941207,1.153768579816125,43.27015268003957,11.4314915462438,1.06888788048524,36.23680087173859,4.764189072923093,8.604525174673315,13.36871424759641,16.32541780110065,1,1
869,240,0.5463731671754271,9.366454648640007,99.18032625338456,20.17415883126296,0.774509515850083,1000,93.23759002342909,74.85553858276293,92.47334597603013,1,26.13794501952104,26.13794501952104,48.93084198034228,57.50605638789335,0,3.564541384511856,173.2,3,1.074926391076141,1.149183428532587,35.15974483428158,9.32514668482488,1.00442973877101,32.40777856541573,4.260773048524829,7.233589157669051,11.49436220619388,24.2221291149372,1,1
870,120,0.5455811677859165,20.68827935463935,99.81135247068789,20.0128697917033,0.7740186189990258,1000,98.35563219285866,93.77252326957122,98.17008672278754,1,55.18229799784025,55.18229799784025,48.55180588581908,57.1191355547104,0,5.176606291161781,88,2,1.06910356965168,1.166540642921911,61.60497107340544,12.60202695323114,1.641662839749356,32.98742170573226,4.336980921429101,15.27151702990896,19.60849795133806,16.44487787029662,1,1
871,210,0.3166271722075529,17.55338233552128,97.42626453460971,16.53538003022969,0.6428253749665338,1000,97.96885031621875,92.16916865805808,95.44739127059511,1,41.04655452952623,41.04655452952623,39.80137554474032,48.17785093958366,1,4.435984742235537,151.6,3,1.081282880898104,1.176879918219472,52.62415120469789,12.04750899656191,1.457013424146903,40.05025991195269,5.265558935945333,15.08324057111657,20.3487995070619,-4.416500579924885,1,1
872,180,0.6584861377622,17.0469381845966,97.09974295625868,14.59689773654193,0.7312760382918874,1000,99.71569818298084,91.98862119000114,96.82368662271311,2,47.0188219117552,47.0188219117552,34.34448362113869,42.59335958077611,1,4.75078420435237,130.6,3,1.085609285745244,1.183245574682608,66.30000021479951,11.48530388971156,1.484239193694048,39.82672326560973,5.236169728777887,17.27784975850631,22.5140194872842,52.73124224052362,1,1
873,170,0.4710483816698193,10.85199444147572,97.23914761559344,17.99694794917479,0.6084098272369243,1000,91.48965160556864,83.55836317064048,88.96375737773103,0,24.06036687647188,24.06036687647188,43.62320662257849,52.08512190035015,0,3.40169861985847,123.4,3,1.084399214291417,1.164462572815386,34.29845850039726,10.49321423426244,1.034191640349989,27.88837577240598,3.666590094052499,6.658626331840672,10.32521642589317,-78.91883586426346,1,1
874,230,0.5108947465901262,17.32417448445782,99.00599871972932,21.50480860375054,0.6584790885239141,1000,98.10121694640854,94.56307480152782,97.12608959400012,1,38.12635280014276,38.12635280014276,51.9800453144037,60.61753595591398,0,4.326318112076722,166,3,1.064404943382941,1.16218678370185,63.94191966594714,13.90326458658751,1.246050837669482,38.36339339903468,5.043780224387172,10.55134104959684,15.59512127398401,3.839897255364955,1,1
875,190,0.3730203605314716,17.69321843324602,99.01712062902665,14.09160118883289,0.7491576720472193,1000,99.22413282850515,94.91929963660351,98.24887929590656,1,51.38204324252249,51.38204324252249,32.83802751751335,41.05051485348542,1,4.969997917560113,137.8,3,1.087926790179507,1.187415345672572,60.75881537312202,10.99434349079311,1.609301951322759,43.13752404011447,5.671453211123663,18.88118815685226,24.55264136797592,7.232899517640557,1,1
